,ID_players,Distance_total_MSWR,High_Speed_Running_EWMA,Injuries_previous_EWMA,Injury
95,player_26,2.26230813122,83.7618847534,1.99987077597,0
96,player_26,2.02413203884,59.8294131471,1.9999076979,0
97,player_26,2.20003343535,61.4753198895,1.99993407033,0
98,player_26,1.92381257796,51.2194038952,1.99995290758,0
99,player_26,2.30957814504,44.4709509354,1.99996636266,0
100,player_26,2.32817053526,36.1477764216,1.99997597338,0
101,player_2,4.10594494195,415.211666667,0.0,0
102,player_2,5.28470800856,481.563211009,0.0,0
103,player_2,7.1535406561,413.510461712,0.0,0
104,player_2,2.49469936407,313.437630463,0.0,0
105,player_2,2.94634128034,287.031270681,0.0,0
106,player_2,3.56236365808,322.173200915,0.0,0
107,player_2,1.5984738082,223.433046368,0.0,0
108,player_2,1.79361134206,200.34619498,0.0,0
109,player_2,2.09922681554,161.939500758,0.0,0
110,player_2,2.47643202114,168.407946691,0.0,0
111,player_2,2.99864247837,176.613263471,0.0,0
112,player_2,3.25533407818,189.827387015,0.0,0
113,player_2,2.58134686044,256.548575878,0.0,0
114,player_2,3.07901237393,241.702120392,0.0,0
115,player_2,2.7627740625,211.482763398,0.0,0
116,player_2,2.77120456701,172.216051143,0.0,0
117,player_2,2.72212900333,157.488392882,0.286385167311,1
118,player_2,3.13728813249,136.556684698,0.490616855285,0
119,player_2,3.08889636223,186.617464392,0.636329051329,0
120,player_2,3.67466382143,167.822143065,0.740323818216,0
121,player_2,3.97099757242,156.969198413,0.814562283189,0
122,player_2,3.13774086276,189.21490118,0.867567575359,0
123,player_2,3.58452975312,178.090039683,0.905417186721,0
124,player_2,4.07577062114,164.775640939,0.932446854411,0
125,player_2,3.82111143778,149.62019498,0.951750817354,0
126,player_2,3.2625911147,117.890827455,0.965537861309,0
127,player_2,2.79514441284,84.205005785,0.975384984137,0
128,player_2,1.90901772588,228.323341063,0.982418252672,0
129,player_2,1.88185494131,200.612670044,0.987441816624,0
130,player_2,1.96691303053,268.451052226,0.991029974919,0
131,player_2,1.50210026452,192.38343368,0.993592893258,0
132,player_2,1.63615231641,177.213652769,0.99542352275,0
133,player_2,2.01972093646,220.74736308,0.996731101743,0
134,player_2,1.64508361582,159.26764415,0.997665079849,0
135,player_2,1.99945649657,209.448592628,0.998332203553,0
136,player_2,2.04077035776,168.168832926,0.998808718692,0
137,player_8,2.7549247196,379.6175,0.0,0
138,player_8,3.89382363744,355.154587156,0.0,0
139,player_8,4.67386653246,378.56411036,0.0,0
140,player_8,5.99441934233,343.988408127,0.0,0
141,player_8,2.56294067815,257.489485807,0.0,0
142,player_8,2.92548714593,249.746529571,0.0,0
143,player_8,3.57496581749,255.555419305,0.0,0
144,player_8,1.59935348316,178.825854465,0.0,0
145,player_8,1.77347007256,149.433764071,0.0,0
146,player_8,2.18160185588,229.073601216,0.0,0
147,player_8,2.61240017997,242.934196344,0.0,0
148,player_8,2.76054975639,281.973423428,0.0,0
149,player_8,1.75456993564,203.569726052,0.0,0
150,player_8,1.72278178218,172.855227031,0.0,0
151,player_8,2.08725368336,161.352347076,0.0,0
152,player_8,2.51041073087,212.674278578,0.0,0
153,player_8,1.84856553811,160.989122112,0.0,0
154,player_8,1.86561115153,131.411309695,0.0,0
155,player_8,2.10165916795,170.820894835,0.0,0
156,player_8,2.40931421807,185.012754925,0.0,0
157,player_8,1.82411889636,132.119713939,0.0,0
158,player_8,2.01919197702,124.982401177,0.0,0
159,player_8,2.22351542274,92.1372106352,0.0,0
160,player_8,2.40417917839,114.140040102,0.0,0
161,player_8,2.6582945761,175.518342921,0.0,0
162,player_8,1.93972724083,125.364558422,0.0,0
163,player_8,2.03751439412,110.647778434,0.0,0
164,player_8,1.95457070994,152.447974074,0.0,0
165,player_8,2.31034194531,166.763430137,0.0,0
166,player_8,2.78469903287,157.159309497,0.0,0
167,player_8,3.10112009797,127.976034412,0.0,0
168,player_8,3.47560585316,125.551416641,0.0,0
169,player_8,2.95559162127,194.84032858,0.0,0
170,player_8,3.50887877547,230.180506211,0.0,0
171,player_8,3.08873757522,191.380148654,0.0,0
172,player_8,2.89229994605,145.159925008,0.0,0
173,player_8,2.71209825048,260.694555628,0.0,0
174,player_8,3.23936461399,249.584660373,0.0,0
175,player_8,2.1326297554,198.620398893,0.0,0
176,player_8,2.24657559288,173.594545102,0.0,0
177,player_8,2.432148302,149.77894343,0.0,0
178,player_8,2.34067642883,198.116413328,0.0,0
179,player_8,2.20844736054,173.451714634,0.0,0
180,player_8,2.27930130655,140.508358846,0.0,0
181,player_8,2.24134798168,435.526026575,0.0,0
182,player_8,2.09286790586,344.055720872,0.0,0
183,player_8,2.15848362468,281.188365966,0.0,0
184,player_8,1.97815298312,412.918346427,0.0,0
185,player_8,2.15015069186,301.441670514,0.0,0
186,player_8,2.58095126355,242.338333996,0.0,0
187,player_8,2.31992575314,192.95595161,0.0,0
188,player_8,2.40852404959,163.639964908,0.0,0
189,player_8,2.90532522794,145.170364308,0.0,0
190,player_8,3.2252414669,201.893117884,0.0,0
191,player_8,3.85726578685,205.206512796,0.0,0
192,player_8,3.85327782511,197.084651959,0.0,0
193,player_8,3.21174322865,211.394751447,0.0,0
194,player_8,2.80623674058,193.993393849,0.0,0
195,player_8,3.36163398875,197.780995613,0.0,0
196,player_8,3.08898906718,186.306425424,0.0,0
197,player_8,2.97510084074,151.69601813,0.0,0
198,player_8,2.66535893888,122.800012932,0.0,0
199,player_8,1.6929180232,87.7142949358,0.0,0
200,player_8,1.5858247016,326.113067887,0.0,0
201,player_8,1.66948902271,270.657905621,0.0,0
202,player_8,1.70356101493,309.30707545,0.0,0
203,player_8,1.45087765673,221.576482454,0.0,0
204,player_8,1.61113191705,174.520344606,0.0,0
205,player_8,1.59013989069,132.234531859,0.0,0
206,player_8,1.96784480014,150.038951329,0.0,0
207,player_8,2.39593138039,186.293536664,0.0,0
208,player_8,2.35214069222,140.641097616,0.0,0
209,player_4,5.92843045678,92.985,0.0,0
210,player_4,2.42528830998,191.369357798,0.0,0
211,player_4,3.0768051701,258.582927928,0.0,0
212,player_4,3.97888803727,337.441816986,0.0,0
213,player_4,4.84797077888,320.055007449,0.0,0
214,player_4,2.65296609251,226.634106233,0.0,0
215,player_4,3.22231206121,175.309440856,0.0,0
216,player_4,3.25153529647,172.952675412,0.0,0
217,player_4,1.73137708361,124.082386284,0.0,0
218,player_4,2.08086161047,204.578036247,0.0,0
219,player_4,2.30331132646,184.495803867,0.0,0
220,player_4,2.04281512465,134.550601077,0.0,0
221,player_4,2.37561160084,125.549425289,0.0,0
222,player_10,2.04974088972,183.725833333,0.0,0
223,player_10,2.59761316911,246.079082569,0.0,0
224,player_10,3.43788280032,297.9775,0.0,0
225,player_10,4.3408080942,288.298567461,0.0,0
226,player_10,2.31681261241,214.233846938,0.0,0
227,player_10,2.85793856867,195.037400707,0.0,0
228,player_10,3.4826313491,149.832162966,0.0,0
229,player_10,2.29802931066,104.845612907,0.0,0
230,player_10,2.35610321443,79.6678593814,0.0,0
231,player_10,2.50636634967,90.615966503,0.0,0
232,player_10,2.68095771552,78.8961116414,0.0,0
233,player_10,2.07936668178,56.066738544,0.0,0
234,player_10,2.41531562783,56.4136494781,0.0,0
235,player_10,2.81889023587,61.1487585893,0.0,0
236,player_10,2.53671203941,84.3413154137,0.0,0
237,player_10,2.94398202202,98.8800496617,0.0,0
238,player_10,1.83969896457,72.652881817,0.0,0
239,player_10,1.8534661139,59.6588873432,0.0,0
240,player_10,1.87896734027,48.4343611601,0.0,0
241,player_10,2.13512431874,43.4517185167,0.0,0
242,player_10,1.68734031284,31.0293667209,0.0,0
243,player_10,1.5352090694,141.228975566,0.0,0
244,player_10,1.89843460071,104.883674817,0.0,0
245,player_10,1.76534275082,85.4611657837,0.0,0
246,player_10,1.96848051106,69.7497673346,0.0,0
247,player_10,1.9540858236,50.1361814169,0.0,0
248,player_10,2.03104655135,59.6123255989,0.0,0
249,player_10,1.867424118,43.7050266538,0.0,0
250,player_10,2.13183531433,43.2750012699,0.0,0
251,player_10,1.88532539869,229.019054421,0.0,0
252,player_10,1.91776873655,179.82971617,0.0,0
253,player_10,2.09445136315,145.909286481,0.0,0
254,player_10,2.54197588352,111.309118188,0.0,0
255,player_10,3.04298081134,120.872300749,0.0,0
256,player_10,3.59254511578,108.183002328,0.0,0
257,player_10,3.75634227227,92.027795481,0.0,0
258,player_10,3.23169964626,108.505614336,0.0,0
259,player_10,3.55385735652,92.1154060329,0.0,0
260,player_10,3.88492806177,86.059567087,0.0,0
261,player_10,3.67110678459,75.3368226926,0.0,0
262,player_10,3.14598860294,65.7748663829,0.0,0
263,player_10,2.65079582307,53.193469438,0.0,0
264,player_10,2.00957436699,37.9953296615,0.0,0
265,player_10,1.68296200679,115.842399006,0.0,0
266,player_10,1.71761529488,88.5617084003,0.0,0
267,player_10,1.82710843218,110.824080446,0.0,0
268,player_10,1.46156345285,79.1600543962,0.0,0
269,player_10,1.59478158783,64.9343235852,0.0,0
270,player_10,1.85428769417,71.6245171769,0.0,0
271,player_10,1.75635083667,78.9346553843,0.0,0
272,player_10,2.1510721918,90.9133255763,0.0,0
273,player_10,2.34127032162,86.0609467529,0.285714290856,1
274,player_7,6.0846182335,95.475,0.0,0
275,player_7,9.04582641962,106.886605505,0.0,0
276,player_7,7.74174295719,155.842668919,0.0,0
277,player_7,9.80076873959,154.38519807,0.0,0
278,player_7,5.08303682728,162.198549361,0.0,0
279,player_7,2.77400078668,132.542831673,0.0,0
280,player_7,3.21884134071,150.038997733,0.0,0
281,player_7,3.90943766859,135.837649457,0.0,0
282,player_7,1.83714373103,95.6370944371,0.0,0
283,player_7,1.77804817414,91.3696880828,0.0,0
284,player_7,2.01479403535,150.265763076,0.0,0
285,player_7,2.31390643745,134.074407563,0.0,0
286,player_7,2.09756443698,103.924679724,0.0,0
287,player_7,2.43736826797,108.481203667,0.287562754408,1
288,player_7,2.87099367843,97.4243784329,0.492055173259,0
289,player_7,3.12007206908,143.184632221,0.637659794295,0
290,player_7,2.31588923823,104.441120188,0.741428654729,0
291,player_7,2.54296081786,103.470604766,0.815430006561,0
292,player_7,2.70817424549,95.0432167348,0.868227393649,0
293,player_7,2.84596503487,113.545521874,0.905908878876,0
294,player_7,2.0951978037,81.0841494426,0.932808459545,0
295,player_7,2.28090283645,75.3976298832,0.952014408014,0
296,player_7,2.56575337795,110.680712884,0.96572884398,0
297,player_7,2.51572178707,117.953554004,0.975522779331,0
298,player_7,2.51780437634,85.6931320213,0.982517381235,0
299,player_7,2.67156090415,99.5080892359,1.27325966574,1
300,player_7,3.20318425761,71.0749038804,1.48091657874,0
301,player_7,3.00488535114,126.182404906,1.62923470755,0
302,player_7,3.0686161673,106.440902074,1.73517202557,0
303,player_7,2.81310470303,102.151946325,1.81083939438,0
304,player_7,2.63441937005,72.965060641,1.8648864211,0
305,player_7,2.88127031182,87.4581186981,1.9034908821,0
306,player_7,2.79398369593,66.7812909579,1.93106521237,0
307,player_7,3.07871103406,90.4839613582,2.23647749811,1
308,player_7,3.1958364351,107.031491778,2.45462798151,0
309,player_7,3.49389484497,94.1967295319,2.61044916901,0
310,player_7,3.94967590169,104.763407822,2.72174971806,0
311,player_7,3.34338099698,94.9338430721,3.08696481472,1
312,player_7,1.87585160547,258.044406625,3.34783238316,0
313,player_7,2.2931488574,241.014558785,3.5341661781,0
314,player_7,2.06023359158,183.650357323,3.66726165279,0
315,player_7,2.15444048338,161.878815326,3.76232980148,0
316,player_7,2.55557503528,161.419153633,3.83023559774,0
317,player_7,3.07738422674,231.159413976,3.87873972555,0
318,player_7,3.68265052559,210.511006065,3.91338552483,0
319,player_7,3.37242159916,177.950714206,3.93813252109,0
320,player_7,4.02017778361,141.97622095,3.95580894534,0
321,player_7,4.56572153467,124.380156605,3.96843496183,0
322,player_7,5.3887370942,150.725827448,3.97745354461,0
323,player_7,4.91488860077,128.284161671,3.98389538924,0
324,player_7,3.88166719231,97.1858289814,3.98849670671,0
325,player_7,2.88629067876,69.4184487727,3.991783362,0
326,player_7,3.04407025312,108.556035341,3.99413097289,0
327,player_7,2.85689756177,101.242882319,3.99580783779,0
328,player_7,2.78733926111,113.519201737,3.99700559843,0
329,player_7,1.86468692671,81.0851439459,3.99786114174,0
330,player_7,2.25787569823,80.3979599591,3.9984722441,0
331,player_7,2.70972187844,80.9671142578,3.99890874579,0
332,player_7,2.70298306629,63.4307958685,3.99922053271,0
333,player_7,3.2347666502,60.590568474,3.99944323765,0
334,player_7,3.58431031369,59.550406052,3.99960231261,0
335,player_19,2.41368924977,100.1925,0.0,0
336,player_19,3.43519753545,71.0296330275,0.0,0
337,player_19,1.91384420909,57.2750112613,0.0,0
338,player_12,4.77161735897,283.050833333,0.0,0
339,player_12,5.41759874838,304.974587156,0.0,0
340,player_12,7.32823232078,200.933344595,0.0,0
341,player_12,2.57430768525,152.171619646,0.0,0
342,player_12,3.02990138663,178.347596448,0.0,0
343,player_12,3.46690406767,229.330461808,0.0,0
344,player_12,1.64490972762,159.044897469,0.0,0
345,player_12,1.87471713256,155.023129288,0.0,0
346,player_12,2.14850808353,245.134679714,0.0,0
347,player_12,2.43558205414,189.912543859,0.0,0
348,player_12,2.10940539203,136.954861687,0.0,0
349,player_12,2.34200147397,112.109011586,0.0,0
350,player_12,2.79816411771,152.011242261,0.0,0
351,player_12,2.58067130858,186.08707143,0.0,0
352,player_12,2.98640891476,190.933015297,0.0,0
353,player_12,2.33600681092,149.900439712,0.0,0
354,player_12,2.65972244447,127.556543031,0.0,0
355,player_12,3.18822277578,125.80889215,0.0,0
356,player_12,2.13974508983,90.7759088109,0.0,0
357,player_12,2.01733412523,73.9369878519,0.0,0
358,player_12,2.23014201042,107.055186605,0.0,0
359,player_12,2.37227047105,111.604257572,0.0,0
360,player_12,2.2183564964,106.675793497,0.0,0
361,player_12,2.4413008019,87.9099679167,0.28577779359,1
362,player_12,1.84662349764,62.78884664,0.489873678175,0
363,player_12,2.22000247113,87.6462802642,0.635640583141,0
364,player_12,2.6792491783,76.3807163966,0.739751705314,0
365,player_12,2.98975573834,72.3088475917,0.814112662557,0
366,player_12,2.47469799936,100.06460943,0.867225525015,0
367,player_12,2.96258985399,117.100938121,0.905162208967,0
368,player_12,3.54830013329,104.58612054,0.932259291939,0
369,player_12,4.07471275189,109.784450092,1.23733265955,1
370,player_12,3.55920363981,100.094502984,1.45523995775,0
371,player_12,2.68202275002,86.9016864885,1.61088687991,0
372,player_12,3.22242023257,83.8583307907,1.72206266718,0
373,player_12,2.8222994586,67.1730280191,1.80147364497,0
374,player_11,2.31062094926,317.833333333,0.0,0
375,player_11,3.16042027432,290.108623853,0.0,0
376,player_11,3.91078627315,222.776092342,0.0,0
377,player_11,2.30826869929,191.898940213,0.0,0
378,player_11,2.75633493238,189.56333647,0.0,0
379,player_11,3.39886293033,165.82155985,0.0,0
380,player_11,1.67495916487,116.422379271,0.0,0
381,player_11,1.88169798518,125.07476279,0.0,0
382,player_11,2.10048059061,111.048491158,0.0,0
383,player_11,1.9730599639,89.7076455,0.0,0
384,player_11,2.28335569562,77.6906410574,0.0,0
385,player_11,2.77093502864,109.777577855,0.0,0
386,player_11,2.43686286537,155.080246765,0.0,0
387,player_11,2.66381225331,150.185857725,0.0,0
388,player_11,1.66301428287,107.077682916,0.0,0
389,player_11,1.66681195908,102.397280718,0.0,0
390,player_11,1.98290480563,85.4669683888,0.0,0
391,player_11,2.38400248134,95.6305553251,0.0,0
392,player_11,1.83450605991,72.1938137223,0.0,0
393,player_11,2.03233184123,90.6713557247,0.0,0
394,player_11,2.44536377262,86.6971163356,0.0,0
395,player_11,2.41182137371,101.247134894,0.0,0
396,player_11,2.12876055063,93.0368276807,0.0,0
397,player_11,2.35613578391,99.1162279288,0.0,0
398,player_11,2.76153367402,71.4243385792,0.0,0
399,player_11,2.9383242523,69.431444456,0.0,0
400,player_11,2.92754280233,90.9727763209,0.0,0
401,player_11,2.16476770422,64.9790508347,0.0,0
402,player_11,2.29073687983,63.8792765822,0.0,0
403,player_11,2.47715654949,49.3247679942,0.0,0
404,player_11,2.64124416572,86.8327678661,0.0,0
405,player_11,3.16999604159,73.5860632891,0.0,0
406,player_11,3.54357985596,76.5500770872,0.0,0
407,player_11,3.27759932939,112.076042286,0.0,0
408,player_11,3.71277238469,117.648632214,0.0,0
409,player_11,4.15799828301,117.249021444,0.0,0
410,player_11,4.05938090092,104.526408267,0.0,0
411,player_11,3.88412119797,95.6217023821,0.0,0
412,player_11,3.2150503765,97.3240755619,0.0,0
413,player_11,2.62486353963,241.891630054,0.0,0
414,player_11,3.08934616413,226.545438854,0.0,0
415,player_11,2.86739703075,195.772440304,0.0,0
416,player_11,3.03195664737,164.80316013,0.0,0
417,player_11,2.96092429138,129.947962264,0.0,0
418,player_11,1.94052648395,355.21715864,0.0,0
419,player_11,2.32534786653,309.846535738,0.0,0
420,player_11,2.1910395681,257.18752043,0.0,0
421,player_11,2.24495902809,218.591083353,0.285714305468,1
422,player_11,2.71637386772,174.81934309,0.489795942556,0
423,player_11,3.24192805449,209.628103435,0.635568535539,0
424,player_11,3.13047535846,173.208644393,0.739691813723,0
425,player_11,2.83050731318,167.003317312,0.814065582569,0
426,player_11,2.74305851724,166.059512354,0.867189702518,0
427,player_11,2.89420118273,192.9510805,0.905135502147,0
428,player_11,2.15234227803,147.319342915,0.932239644569,0
429,player_11,2.56187359199,149.819530665,0.951599746211,0
430,player_11,2.69312278206,133.399664706,0.965428390197,0
431,player_18,2.05236068821,74.7566666667,0.0,0
432,player_18,2.73446210111,101.44293578,0.0,0
433,player_18,3.60802400494,129.101970721,0.0,0
434,player_18,4.53699175287,103.248675632,0.0,0
435,player_18,2.50679085848,85.8101856426,0.0,0
436,player_18,2.77029376077,91.7508319359,0.0,0
437,player_18,3.40146460525,90.9813081745,0.0,0
438,player_18,1.72466316936,63.6645085392,0.0,0
439,player_18,1.97057367606,72.1212995782,0.0,0
440,player_18,2.28912362886,101.149171378,0.0,0
441,player_18,2.59963821737,87.0870872439,0.0,0
442,player_18,1.93057014502,66.653332041,0.0,0
443,player_18,2.32402754432,74.8518752561,0.0,0
444,player_18,2.61273924709,104.320767074,0.0,0
445,player_18,2.52980225362,145.271428648,0.0,0
446,player_18,2.58743535618,250.711108153,0.0,0
447,player_18,1.61956228557,178.911165498,0.0,0
448,player_18,1.58513063902,136.414008783,0.0,0
449,player_18,1.94581242913,144.465343486,0.0,0
450,player_18,2.36639083421,130.097264864,0.0,0
451,player_18,1.78533471368,94.2218840216,0.0,0
452,player_18,1.82952965568,72.0431139561,0.0,0
453,player_18,2.23560961139,56.017238293,0.0,0
454,player_18,2.34063259817,89.5940604964,0.0,0
455,player_18,2.41675054501,87.0667849033,0.0,0
456,player_18,2.36779779828,73.6661841192,0.0,0
457,player_18,2.47175099655,88.1541619936,0.0,0
458,player_18,2.52351462179,108.957033396,0.0,0
459,player_18,2.72021616727,133.404605453,0.0,0
460,player_18,2.33102882745,128.148848776,0.0,0
461,player_18,2.46506417592,126.280566882,0.0,0
462,player_18,2.12505838534,101.757178493,0.0,0
463,player_18,2.26492809369,236.690864543,0.0,0
464,player_18,2.73998749935,210.118984813,0.0,0
465,player_18,2.51905101187,157.498986104,0.0,0
466,player_18,2.47737180027,146.010659328,0.0,0
467,player_18,2.15546507473,292.439452356,0.0,0
468,player_18,2.43964611354,208.885156012,0.0,0
469,player_18,2.88060694133,197.826524211,0.0,0
470,player_18,2.18518740322,151.081755312,0.0,0
471,player_18,2.26884650214,112.221225472,0.0,0
472,player_18,2.74578875654,88.2180056982,0.0,0
473,player_18,3.29665322356,85.0871457631,0.0,0
474,player_18,3.94164382616,69.9965286798,0.0,0
475,player_18,3.81745884348,49.9975166913,0.0,0
476,player_18,3.08239938025,83.463945029,0.0,0
477,player_18,3.66037400387,79.5228174964,0.0,0
478,player_18,3.88187252765,94.3905849539,0.0,0
479,player_18,3.72555351897,111.001847216,0.0,0
480,player_18,2.85206661037,90.1470329901,0.0,0
481,player_18,2.85958617168,66.7135944025,0.0,0
482,player_18,2.51137737601,47.6525670873,0.0,0
483,player_3,2.27009139676,206.636666667,0.0,0
484,player_3,3.24450991151,243.846697248,0.0,0
485,player_3,4.42201110544,375.516711712,0.0,0
486,player_3,2.32388597384,264.32289139,0.0,0
487,player_3,2.94767346439,268.664373089,0.0,0
488,player_3,3.56208225653,226.620352688,0.0,0
489,player_3,1.79226251342,157.165386898,0.0,0
490,player_3,2.09937541832,151.594200946,0.0,0
491,player_3,2.42673802261,166.692102337,0.295945602565,1
492,player_3,1.96673012571,123.742328116,0.502197180211,0
493,player_3,2.28616021125,102.274428284,0.937824692903,1
494,player_3,2.77626666594,125.048666763,1.24517566212,0
495,player_3,2.81916938421,94.8659969849,1.46279820365,0
496,player_3,2.63860280124,72.6730547177,1.61727743188,0
497,player_3,3.12560065827,53.1281564796,1.72713112663,0
498,player_3,2.97471938074,87.0571000648,1.80535019061,0
499,player_3,2.55685956473,65.3900288045,1.86109500884,0
500,player_3,2.48135693208,109.790028269,1.90084866797,0
501,player_3,2.95244146645,92.2233102281,1.92921151916,0
502,player_3,2.71148096583,68.5164113051,1.94945408071,0
503,player_3,2.82578159259,56.4043364891,1.96390458377,0
504,player_3,3.24613045043,40.281789325,1.97422205379,0
505,player_3,3.12230170256,37.0145473011,1.98158947342,0
506,player_3,2.95681647263,79.4341034639,1.98685079309,0
507,player_3,2.28204139977,59.6612209803,1.99060830579,0
508,player_3,2.24808912888,54.4345652359,1.99329195127,0
509,player_3,2.71580358754,43.4409419714,1.99520869185,0
510,player_3,3.21558267999,59.9559139061,1.99657771623,0
511,player_3,3.58066957069,55.5969012476,1.997555552,0
512,player_3,3.33362518085,57.3578385781,1.99825398633,0
513,player_3,2.97111531719,73.7016578234,1.99875285789,0
514,player_3,2.97680527798,112.321765711,1.99910918958,0
515,player_3,3.49342060709,92.1124724246,1.99936370958,0
516,player_3,3.1983667699,87.0488699721,1.99954550824,0
517,player_3,3.81255800887,100.22355085,1.99967536374,0
518,player_3,3.38824907119,98.8111022137,1.99976811732,0
519,player_3,2.57313691494,78.5821592289,1.9998343697,0
520,player_3,1.71928973496,344.873503432,1.99988169274,0
521,player_3,1.83319092051,268.906679647,1.99991549486,0
522,player_3,2.22921346807,250.981895744,1.99993963921,0
523,player_3,2.18719321896,213.644184033,1.99995688516,0
524,player_3,2.18690101972,173.148681799,1.99996920369,0
525,player_3,1.91908979833,129.414756451,1.99997800264,0
526,player_17,2.85421416569,212.935833333,0.0,0
527,player_17,2.67451985011,135.238990826,0.0,0
